customer_id,amount_requested,birth_date,status,residence_rent_or_own,monthly_rent_amount,bank_account_direct_deposit,application_when,loan_duration,payment_ach,num_payments,payment_amount,amount_approved,duration_approved,payment_amount_approved,address_zip,email,bank_routing_number,email_duration,residence_duration,bank_account_duration,payment_frequency,home_phone_type,other_phone_type,how_use_money,monthly_income_amount,raw_l2c_score,raw_FICO_telecom,raw_FICO_retail,raw_FICO_bank_card,raw_FICO_money,flgGood
f939744f9b,500,1977-07-06,Approved,True,1200,True,2011-02-13 09:30:20,5,True,10,92.17,500,5,92.17,84087,SalvatoreDGirard@yahoo.com,311079474,4-12 months,3+ years,3+ years,Bi-weekly,Mobile,Work,Other,2500,530,605,645,671,627,Bad
5c77318e8a,800,1966-12-22,Approved,False,450,True,2011-02-13 19:57:02,5,True,10,92.17,500,5,92.17,83404,MariaCRanson@bing.com,124384657,3 months or less,1-2 years,3+ years,Bi-weekly,Mobile,,Bills,2520,530,591,631,644,611,Bad
3466ce11fa,500,1958-01-19,Approved,False,500,True,2011-02-14 08:50:26,6,True,13,77.39,500,6,77.39,57018,ScottAWright@aol.com,91400046,4-12 months,3+ years,7-12 months,Bi-weekly,Mobile,,Other,3624,593,562,583,680,615,Good
d6eccdda7d,500,1962-06-07,Approved,False,476,True,2011-02-14 09:40:42,6,True,13,77.39,500,6,77.39,57055,ElizabethMSnider@yahoo.com,291471134,1 year or more,3+ years,3+ years,Bi-weekly,Home,,Car,3400,586,587,628,661,616,Bad
270fa2c7d4,800,1964-01-04,Approved,True,691,True,2011-02-14 10:40:43,8,True,13,77.39,500,6,77.39,84119,AmberMPersaud@yahoo.com,124001545,1 year or more,1-2 years,1-2 years,Bi-weekly,Mobile,Work,Other,2096,446,530,566,673,618,Good
890ea01178,500,1955-01-25,Approved,False,703,True,2011-02-14 14:59:19,6,True,6,171.75,500,6,171.75,83646,VincentRLutz@yahoo.com,123103729,1 year or more,3+ years,1-2 years,Monthly,Mobile,,Bills,1850,579,565,560,680,624,Bad
e9ac5a0afa,400,1970-01-24,Approved,True,635,False,2011-02-14 16:04:05,6,True,12,67.22,400,6,67.22,83201,CristieACooper@hotmail.com,124103773,4-12 months,1-2 years,6 months or less,Semi-monthly,Mobile,,Car,3279,438,565,621,651,612,Good
c3cb46320c,800,1980-04-22,Approved,True,150,False,2011-02-14 18:23:46,8,True,13,77.39,500,6,77.39,84047,RebeccaGVallejo@hotmail.com,324377516,3 months or less,3+ years,7-12 months,Bi-weekly,Mobile,,Car,2400,582,559,641,648,605,Bad
e23ca5e230,600,1964-07-27,Approved,False,0,True,2011-02-14 18:36:02,4,True,8,130.18,600,4,130.18,84095,SheliaABaumgartner@bing.com,324377516,1 year or more,7-12 months,7-12 months,Bi-weekly,Mobile,Home,Car,2226,541,591,614,662,614,Bad
429f08e0f1,800,1952-07-21,Approved,True,400,True,2011-02-15 07:43:59,8,True,6,171.75,500,6,171.75,84720,JannaGStover@hotmail.com,124002971,1 year or more,1-2 years,1-2 years,Monthly,Home,Mobile,Medical,1386,601,539,548,644,589,Good
b911eb39bd,500,1950-07-16,Approved,True,200,True,2011-02-15 08:19:09,5,True,5,193.91,500,5,193.91,83651,BarbaraJGillman@bing.com,324172546,1 year or more,1-2 years,1-2 years,Monthly,Home,Work,Car,1585,586,543,578,623,574,Bad
ab88421436,500,1970-07-22,Approved,True,800,True,2011-02-15 14:09:29,5,True,10,92.17,500,5,92.17,84770,AndrewJRittenberry@aol.com,124002971,1 year or more,1-2 years,1-2 years,Bi-weekly,Mobile,Work,Car,3920,589,523,543,624,597,Bad
7374dfc557,800,1977-05-07,Approved,False,700,True,2011-02-15 17:16:17,5,True,10,92.17,500,5,92.17,84010,MarylynJStanton@hotmail.com,124001545,1 year or more,3+ years,7-12 months,Bi-weekly,Mobile,,Bills,2400,749,563,547,678,596,Bad
056b3e7ed8,400,1951-04-12,Approved,True,571,True,2011-02-16 10:17:39,8,True,8,115.88,400,8,137.4,83702,DonnaRKing@yahoo.com,124103799,1 year or more,6 months or less,7-12 months,Monthly,Mobile,,Other,985,530,624,662,718,603,Bad
2c5c65b3fc,600,1957-10-16,Approved,True,500,False,2011-02-16 10:54:59,4,True,8,133.17,600,4,133.17,83301,CatherineCIles@gmail.com,123271978,1 year or more,6 months or less,3+ years,Semi-monthly,Mobile,Work,Bills,2400,548,561,543,669,599,Bad
9fd4b65302,300,1985-08-27,Approved,True,160,False,2011-02-16 13:17:11,5,True,10,55.3,300,5,55.3,84084,MeredithMThomas@gmail.com,324079539,1 year or more,1-2 years,1-2 years,Bi-weekly,Mobile,,Bills,1200,661,588,627,653,618,Good
964392c57a,500,1957-02-14,Approved,True,164,False,2011-02-16 16:23:45,5,True,5,193.91,500,5,193.91,57701,LindseyLJones@bing.com,291479686,1 year or more,3+ years,6 months or less,Monthly,Home,,Car,1152,434,544,558,680,594,Bad
e02596d6e0,500,1986-10-20,Approved,True,300,True,2011-02-16 16:45:25,5,True,10,92.17,500,5,92.17,84118,PaulineGMcCoy@hotmail.com,124001545,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,Work,Bills,800,530,553,615,623,592,Bad
a75f3d594c,800,1969-08-05,Approved,True,575,True,2011-02-16 17:06:01,8,True,13,77.39,500,6,77.39,84123,LuzHSylvia@bing.com,124302150,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,,Bills,4380,715,551,551,577,577,Bad
a0f961567d,500,1983-10-12,Approved,True,484,True,2011-02-16 23:47:58,3,True,6,136.0,500,3,136.0,84341,AnnaLHower@yahoo.com,324079555,4-12 months,3+ years,7-12 months,Bi-weekly,Mobile,Work,Bills,1800,645,554,595,625,585,Bad
55059f159c,700,1977-06-06,Approved,False,716,True,2011-02-17 07:41:08,6,True,6,240.46,700,6,240.46,84319,DorothyACaldwell@aol.com,324079555,1 year or more,7-12 months,3+ years,Monthly,Mobile,,Car,2781,677,554,579,680,604,Good
43c97c4e6d,800,1958-03-02,Approved,False,403,True,2011-02-17 08:41:47,8,True,8,231.76,800,8,231.76,83714,GabrielBKennedy@bing.com,123103729,1 year or more,3+ years,1-2 years,Monthly,Mobile,,Bills,1984,87,603,652,676,640,Good
2b60c24e0c,500,1954-11-13,Approved,True,0,False,2011-02-17 10:37:52,5,True,10,92.17,500,5,92.17,84404,WillieDMorgan@aol.com,124085024,1 year or more,1-2 years,1-2 years,Bi-weekly,Mobile,,Bills,1200,589,577,537,680,600,Bad
7a3189f555,500,1947-06-29,Approved,False,1532,True,2011-02-17 10:58:29,8,True,13,77.39,500,6,77.39,84094,FredJGreen@hotmail.com,124000054,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,Work,Other,3050,536,641,648,679,616,Good
24960509ce,800,1963-04-02,Approved,True,450,False,2011-02-17 11:23:39,4,True,4,364.28,800,4,364.28,84601,MargaretJBinder@yahoo.com,124001545,1 year or more,3+ years,1-2 years,Monthly,Mobile,Work,Car,4200,663,641,695,734,626,Good
1e351a3e61,800,1955-07-01,Approved,True,500,True,2011-02-17 12:09:46,8,True,17,105.88,800,8,105.88,84121,RichardSWebster@yahoo.com,324377516,4-12 months,1-2 years,3+ years,Bi-weekly,Mobile,,Car,3100,573,568,560,680,605,Good
e6b0d099c0,800,1967-08-01,Approved,True,650,True,2011-02-17 12:11:47,6,True,13,123.82,800,6,123.82,84040,MerlinAWatson@bing.com,124001545,1 year or more,1-2 years,1-2 years,Bi-weekly,Mobile,Work,Other,2800,593,561,545,656,608,Good
0f584aebbd,500,1983-07-13,Approved,True,575,True,2011-02-17 13:29:16,5,True,10,92.17,500,5,92.17,84115,AlejandraAAlaniz@hotmail.com,124000054,4-12 months,1-2 years,1-2 years,Bi-weekly,Mobile,Work,Bills,1400,523,545,596,622,589,Bad
912c4aa0ff,500,1956-04-02,Approved,False,0,True,2011-02-17 17:33:58,5,True,10,92.17,500,5,92.17,84405,DesireeABoyles@gmail.com,124302150,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,Work,Bills,3400,577,539,501,642,582,Good
f1ae6a19a5,500,1976-10-21,Approved,True,1075,True,2011-02-17 22:29:38,5,True,10,92.17,500,5,92.17,84043,JanetDClark@bing.com,124001545,1 year or more,7-12 months,1-2 years,Bi-weekly,Mobile,Mobile,Medical,2400,297,614,656,701,634,Good
f0fbecb9da,500,1969-07-18,Approved,True,1000,True,2011-02-18 08:37:01,5,True,10,92.17,500,5,92.17,83702,TheresaSMorris@gmail.com,511300503,1 year or more,6 months or less,7-12 months,Bi-weekly,Mobile,Work,Bills,2750,573,593,619,671,608,Bad
c00699ef1b,500,1976-12-17,Approved,False,1200,True,2011-02-18 10:18:13,5,True,10,94.7,500,5,94.7,83712,DorothyJClark@aol.com,123103716,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Bills,2594,760,597,644,671,617,Good
c1bbf1c823,600,1952-09-02,Approved,False,430,True,2011-02-18 16:10:16,5,True,5,193.91,500,5,193.91,83651,AnnieJPurser@bing.com,124103582,1 year or more,3+ years,6 months or less,Monthly,Mobile,,Bills,1236,562,572,563,680,613,Bad
eb70879a02,500,1973-01-19,Approved,True,265,True,2011-02-18 18:25:31,5,True,5,193.91,500,5,193.91,83402,MelissaJCollier@hotmail.com,281082915,1 year or more,6 months or less,3+ years,Monthly,Mobile,,Bills,1100,521,569,657,711,582,Good
f22151df17,800,1956-08-08,Approved,True,320,True,2011-02-20 17:14:33,8,True,13,77.39,500,6,77.39,84767,AlexMReed@gmail.com,124302150,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,,Other,1200,645,589,623,663,577,Good
b8460d798c,800,1983-03-10,Approved,True,884,True,2011-02-20 20:01:34,8,True,17,105.88,800,8,105.88,84107,AliceJClement@yahoo.com,122100024,1 year or more,6 months or less,3+ years,Bi-weekly,Mobile,,Bills,2400,716,572,620,640,603,Bad
0a718c3c67,800,1967-09-08,Approved,True,726,True,2011-02-20 21:30:02,6,True,13,123.82,800,6,123.82,84010,KarenHLovelady@bing.com,124000054,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,Bills,2600,586,621,637,665,637,Bad
71953aec67,500,1972-03-05,Approved,True,1100,True,2011-02-21 07:23:52,6,True,13,77.39,500,6,77.39,57103,RitaTRussell@hotmail.com,91408501,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,Work,Bills,2987,501,545,563,654,611,Bad
6579972dd1,700,1945-06-04,Approved,False,849,True,2011-02-21 11:15:42,5,True,5,271.47,700,5,271.47,83854,HermanEHawkins@yahoo.com,123171955,1 year or more,3+ years,3+ years,Monthly,Home,,Bills,2601,576,624,651,689,627,Bad
684bea73ab,700,1967-07-28,Approved,True,700,True,2011-02-21 15:13:51,6,True,13,77.39,500,6,77.39,84041,RubyVDoughty@hotmail.com,102301092,1 year or more,6 months or less,3+ years,Bi-weekly,Mobile,,Other,9644,521,576,601,650,619,Bad
b6514d8366,800,1971-06-02,Approved,True,650,True,2011-02-22 01:27:26,8,True,6,171.75,500,6,171.75,83843,ReginaldCChampagne@hotmail.com,323173313,1 year or more,1-2 years,3+ years,Monthly,Home,,Bills,2813,297,584,652,695,634,Good
e6069ecbbf,300,1960-04-19,Approved,False,191,True,2011-02-22 06:21:13,5,True,10,55.3,300,5,55.3,57339,ErickaIRamirez@hotmail.com,91408734,1 year or more,3+ years,1-2 years,Bi-weekly,Home,Mobile,Bills,1920,183,602,660,699,625,Bad
b507748656,800,1979-02-01,Approved,True,475,True,2011-02-22 11:29:25,8,True,13,77.39,500,6,77.39,84115,BarbaraDSimmons@yahoo.com,124001545,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,Work,Other,2850,329,549,606,615,609,Good
d7d437e050,400,1972-08-11,Approved,False,0,True,2011-02-22 13:35:24,6,True,12,67.22,400,6,67.22,57301,NancyWWatson@aol.com,91409487,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Car,1800,645,539,596,627,587,Good
171c954c8c,500,1956-11-18,Approved,True,367,False,2011-02-22 15:15:15,6,True,13,77.39,500,6,77.39,57702,GregoryEWoolf@hotmail.com,91408734,1 year or more,6 months or less,6 months or less,Bi-weekly,Mobile,Work,Other,1200,523,563,556,652,604,Good
6d75122817,500,1950-08-20,Approved,True,300,True,2011-02-23 06:41:03,5,True,10,92.17,500,5,92.17,57325,AliciaDVickery@hotmail.com,91400486,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Other,1765,538,571,589,612,605,Good
42f175a176,800,1978-11-29,Approved,True,525,False,2011-02-23 10:03:13,6,True,13,123.82,800,6,123.82,84118,DerickLAlexander@hotmail.com,124001545,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,Mobile,Car,2800,546,597,627,665,626,Good
5369897f85,500,1982-08-12,Approved,True,580,True,2011-02-23 11:46:43,5,True,10,94.7,500,5,94.7,57301,JennaGCurry@bing.com,91402947,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Other,3200,719,507,542,632,574,Bad
dcfa93fb97,800,1978-07-31,Approved,True,1200,True,2011-02-23 17:21:42,8,True,17,105.88,800,8,105.88,84120,ChristopherGGrant@aol.com,124001545,1 year or more,1-2 years,3+ years,Bi-weekly,Home,Mobile,Bills,2400,530,564,628,654,606,Bad
dc532a8443,500,1958-11-03,Approved,False,1536,True,2011-02-24 05:33:12,5,True,10,94.7,500,5,94.7,83333,JohnEGuild@bing.com,122000661,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Bills,4000,273,591,630,659,619,Bad
d8bcbe7f5b,500,1964-07-29,Approved,True,375,True,2011-02-24 07:31:02,6,True,13,77.39,500,6,77.39,57350,LouiseCOneal@yahoo.com,91400525,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Rent,3600,602,549,576,669,609,Bad
304320351f,700,1970-10-16,Approved,True,800,False,2011-02-24 07:42:05,5,True,10,92.17,500,5,92.17,84335,JamesMGriffith@hotmail.com,124302150,1 year or more,7-12 months,1-2 years,Bi-weekly,Mobile,Work,Other,3370,716,561,621,670,608,Bad
a03a3b97a2,500,1949-07-29,Approved,False,620,False,2011-02-24 10:01:24,8,True,8,144.85,500,8,144.85,84070,KatherineMWilliams@yahoo.com,124001545,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Other,2600,638,635,678,710,649,Bad
f9e6463c2c,500,1974-12-21,Approved,False,0,True,2011-02-24 10:52:56,6,True,13,77.39,500,6,77.39,57301,JohnRYoung@bing.com,91400046,1 year or more,1-2 years,6 months or less,Bi-weekly,Mobile,Work,Other,3720,550,576,594,680,610,Bad
db4fb8df4a,500,1966-06-03,Approved,True,100,True,2011-02-24 11:00:54,6,True,13,77.39,500,6,77.39,57262,BeulahTMcQueen@bing.com,291070001,1 year or more,3+ years,3+ years,Bi-weekly,Home,Work,Car,3100,593,602,651,680,621,Good
dab9b9766c,800,1974-11-14,Approved,False,1182,True,2011-02-24 11:55:23,8,True,6,171.75,500,6,171.75,84053,KarenBDendy@gmail.com,324079555,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Other,2600,763,539,573,680,600,Bad
965d37e1eb,700,1980-05-24,Approved,True,400,True,2011-02-24 12:15:40,5,True,5,271.47,700,5,271.47,84121,MarkMGroner@gmail.com,325070760,1 year or more,6 months or less,6 months or less,Monthly,Mobile,Work,Car,1500,808,512,548,626,581,Bad
37d56d9fef,300,1978-10-05,Approved,False,800,True,2011-02-25 02:52:00,5,True,5,116.34,300,5,116.34,83854,RosaAEpperson@gmail.com,121000248,1 year or more,1-2 years,1-2 years,Monthly,Mobile,,Other,2998,586,535,550,680,577,Good
3e4519270a,500,1952-09-10,Approved,True,500,True,2011-02-25 10:59:24,5,True,5,193.91,500,5,193.91,57003,CherylTPaylor@aol.com,91408734,1 year or more,1-2 years,1-2 years,Monthly,Mobile,,Bills (General),3000,541,620,653,674,629,Bad
9b01f4d0b7,800,1949-11-04,Approved,False,1326,True,2011-02-25 11:01:39,5,True,5,310.25,800,5,310.25,84121,LouJGary@aol.com,124002971,1 year or more,3+ years,3+ years,Monthly,Home,,Bills (Auto),3192,666,693,756,796,656,Good
9ace72ef1f,600,1970-10-08,Approved,True,575,True,2011-02-25 17:05:31,5,True,10,94.7,500,5,94.7,83617,WillaJKidd@hotmail.com,124103799,1 year or more,7-12 months,1-2 years,Semi-monthly,Mobile,,Other,1600,231,587,636,679,619,Good
00b8adfe83,800,1976-04-12,Approved,True,250,False,2011-02-25 18:00:47,6,True,6,171.75,500,6,171.75,84010,DorothyBArnett@yahoo.com,124001545,4-12 months,3+ years,1-2 years,Monthly,Mobile,Home,Bills (Medical),3500,645,575,633,671,618,Bad
5a33902860,800,1969-03-28,Approved,True,650,True,2011-02-25 18:23:18,8,True,13,77.39,500,6,77.39,84106,JulieTFulton@yahoo.com,124002971,1 year or more,1-2 years,3+ years,Bi-weekly,Mobile,,Bills (General),2000,712,571,601,619,602,Good
d35f2881f8,800,1957-05-07,Approved,True,375,True,2011-02-26 09:30:27,6,True,13,77.39,500,6,77.39,84095,AnaEJones@aol.com,324377516,1 year or more,1-2 years,1-2 years,Bi-weekly,Home,Mobile,Bills (General),1160,492,564,566,680,607,Bad
b6ca73e6d4,500,1956-04-22,Approved,False,645,True,2011-02-26 10:16:40,5,True,10,92.17,500,5,92.17,57701,LindaMMarshall@bing.com,91408501,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,Work,Bills (General),1266,586,578,628,675,619,Bad
05501291d3,500,1938-11-15,Approved,True,0,True,2011-02-26 12:41:45,6,True,6,171.75,500,6,171.75,57201,ChristopherCMartin@gmail.com,91408734,1 year or more,1-2 years,3+ years,Monthly,Home,,Bills (Auto),1887,748,536,543,624,567,Bad
36fa5b0d19,500,1981-12-08,Approved,True,0,True,2011-02-26 16:43:14,3,True,6,136.0,500,3,136.0,84025,AndrewPWhite@hotmail.com,124002971,3 months or less,1-2 years,3+ years,Bi-weekly,Mobile,Work,Bills (General),3440,546,602,635,671,619,Bad
cc58352799,800,1976-11-26,Approved,True,400,True,2011-02-27 08:14:18,5,True,10,92.17,500,5,92.17,84701,ClaudiaFFox@aol.com,124301779,1 year or more,6 months or less,6 months or less,Bi-weekly,Home,,Other,2400,525,539,555,675,589,Good
8e089f45c3,400,1960-05-09,Approved,False,250,True,2011-02-27 13:16:51,5,True,10,73.74,400,5,73.74,83221,ElisabethRBattle@gmail.com,123103729,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,Work,Bills (Auto),930,542,587,617,633,623,Bad
40c72d5c02,500,1963-05-22,Approved,False,382,False,2011-02-28 07:02:40,5,True,10,92.17,500,5,92.17,57104,BruceKLefebre@bing.com,91408734,1 year or more,3+ years,3+ years,Bi-weekly,Mobile,Work,Gifts / Leisure,5600,492,583,634,671,627,Good
f312482e4e,500,1965-08-11,Approved,False,485,True,2011-02-28 08:43:52,5,True,5,193.91,500,5,193.91,84120,VeronicaNTyson@yahoo.com,124000054,1 year or more,3+ years,3+ years,Monthly,Mobile,Work,Pay off loans / overdrawn acct,1000,762,638,688,714,656,Good
2106e78b96,800,1960-08-17,Approved,False,873,True,2011-02-28 09:31:55,5,True,10,92.17,500,5,92.17,83646,SheaVHolmes@gmail.com,324173626,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,Bills (Medical),2466,499,559,569,677,608,Bad
863f96efa1,500,1955-06-26,Approved,True,945,False,2011-02-28 11:40:44,5,True,10,92.17,500,5,92.17,84047,EdithSBeckett@aol.com,124001545,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,Work,Bills (General),1300,522,572,621,620,604,Bad
d04835e81d,800,1979-03-31,Approved,True,375,False,2011-02-28 16:09:24,5,True,10,92.17,500,5,92.17,83401,KennethLGoddard@hotmail.com,324173150,1 year or more,1-2 years,3+ years,Bi-weekly,Home,,Bills (General),3850,536,501,554,623,582,Bad
702ace7f8a,800,1963-10-01,Approved,True,1200,True,2011-03-01 09:01:48,8,True,6,171.75,500,6,171.75,83607,GregBSchmidt@bing.com,324172533,1 year or more,1-2 years,3+ years,Monthly,Mobile,Work,Other,3133,614,516,542,631,562,Bad
24912c35f0,500,1957-05-04,Approved,False,0,True,2011-03-01 10:00:03,5,True,5,193.91,500,5,193.91,83237,MichelleRChristian@hotmail.com,124300767,1 year or more,3+ years,3+ years,Monthly,Home,,Other,1173,616,513,540,627,603,Good
668a28602d,500,1982-02-12,Approved,True,400,True,2011-03-01 12:48:01,5,True,10,92.17,500,5,92.17,84120,FaustinoTWilson@yahoo.com,114924742,1 year or more,3+ years,6 months or less,Bi-weekly,Home,,Bills (Auto),3200,564,513,547,660,578,Good
f3d38620a8,700,1984-08-07,Approved,False,0,True,2011-03-01 12:48:31,7,True,13,77.39,500,6,77.39,84660,RichardHRosa@gmail.com,124001545,1 year or more,3+ years,7-12 months,Bi-weekly,Mobile,Home,Other,1860,617,576,603,653,592,Bad
634ffccb27,500,1968-12-05,Approved,True,0,True,2011-03-01 12:59:49,5,True,10,92.17,500,5,92.17,83404,JohnMBuckner@gmail.com,325070760,1 year or more,1-2 years,7-12 months,Bi-weekly,Mobile,,Other,3000,530,511,525,628,581,Bad
64109698d0,500,1969-01-21,Approved,True,400,True,2011-03-01 14:34:35,5,True,10,92.17,500,5,92.17,83301,MichelleDScanlon@aol.com,124103799,1 year or more,6 months or less,6 months or less,Bi-weekly,Mobile,Work,Rent / Mortgage,1200,501,576,605,638,593,Good
92e08ae66b,500,1967-08-28,Approved,True,750,True,2011-03-01 14:43:04,8,True,13,77.39,500,6,77.39,84401,AngelaCMesta@hotmail.com,324377516,1 year or more,6 months or less,3+ years,Bi-weekly,Mobile,,Other,3500,718,594,589,649,582,Good
2e87ce0cd1,500,1972-11-28,Approved,True,525,True,2011-03-02 13:03:54,5,True,10,94.7,500,5,94.7,84606,MariaJLinney@yahoo.com,124000054,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Other,670,719,571,639,649,617,Bad
198d721eea,300,1979-03-13,Approved,True,575,True,2011-03-02 17:15:45,3,True,6,81.6,300,3,81.6,57745,EstherAEdelman@hotmail.com,91408598,1 year or more,6 months or less,3+ years,Bi-weekly,Mobile,Work,Other,2200,719,647,687,705,600,Good
e1a510cf21,600,1989-12-29,Approved,True,400,False,2011-03-03 04:19:15,8,True,6,171.75,500,6,171.75,84057,KatherineWFava@hotmail.com,124302914,1 year or more,3+ years,3+ years,Monthly,Mobile,,Rent / Mortgage,800,616,526,555,618,571,Bad
6ec6b5510f,800,1950-02-14,Approved,True,795,True,2011-03-03 16:21:24,8,True,6,171.75,500,6,171.75,83706,JohnSWilson@hotmail.com,124103799,1 year or more,1-2 years,1-2 years,Monthly,Mobile,,Other,4141,705,513,519,640,585,Bad
0496faadcc,500,1946-12-09,Approved,False,1120,True,2011-03-04 13:22:51,6,True,6,171.75,500,6,171.75,83706,NancyBWeldon@aol.com,324172562,1 year or more,3+ years,3+ years,Monthly,Mobile,,Bills (General),3500,763,627,650,667,643,Good
48bb9ada7a,800,1957-05-05,Approved,False,601,True,2011-03-04 17:49:07,8,True,13,77.39,500,6,77.39,83864,MargaretPBarnett@bing.com,123171955,1 year or more,7-12 months,1-2 years,Bi-weekly,Home,Work,Other,1500,583,536,543,673,576,Bad
8b4cad490a,300,1981-05-15,Approved,True,650,False,2011-03-05 06:39:23,8,True,13,46.43,300,6,46.43,83605,VelmaELoney@hotmail.com,123103716,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Work,Bills (Auto),1100,645,518,536,621,582,Bad
4b0efc13d5,800,1971-09-23,Approved,True,900,True,2011-03-05 14:13:46,6,True,12,84.03,500,6,84.03,84084,BrainSClifford@yahoo.com,44000804,1 year or more,1-2 years,3+ years,Semi-monthly,Mobile,Home,Bills (General),4400,762,544,547,680,569,Good
f3b30eacf4,800,1979-12-14,Approved,True,850,True,2011-03-05 19:59:47,8,True,17,105.88,800,8,105.88,84078,JonMLopez@aol.com,124002971,1 year or more,6 months or less,6 months or less,Bi-weekly,Mobile,Work,Bills (General),5800,530,541,602,596,595,Bad
cb6079f063,500,1957-08-16,Approved,False,558,True,2011-03-06 22:55:08,5,True,10,92.17,500,5,92.17,84404,PatriciaJWolf@aol.com,324377613,1 year or more,3+ years,3+ years,Bi-weekly,Home,Work,Bills (Auto),4032,492,568,587,680,628,Bad
4f9832ab95,400,1974-07-25,Approved,True,640,True,2011-03-07 08:40:22,5,True,10,73.74,400,5,73.74,84401,AlmaKLakey@yahoo.com,53904483,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,Work,Bills (Auto),3080,708,587,631,672,605,Bad
4c203dce81,500,1958-09-27,Approved,False,0,True,2011-03-07 08:56:24,5,True,5,193.91,500,5,193.91,57058,JohnathanCRutherford@gmail.com,91400680,1 year or more,3+ years,7-12 months,Monthly,Home,Mobile,Bills (Auto),1504,596,550,539,668,578,Bad
dd33da2634,800,1969-12-16,Approved,True,750,True,2011-03-07 10:12:08,6,True,12,84.03,500,6,84.03,84074,JohnMRangel@gmail.com,324379828,1 year or more,6 months or less,3+ years,Semi-monthly,Mobile,Work,Bills (Medical),2360,538,522,509,631,586,Bad
16974da9d2,500,1945-07-08,Approved,False,377,True,2011-03-07 12:14:39,5,True,5,193.91,500,5,193.91,84041,NancyCMize@gmail.com,324079555,1 year or more,3+ years,3+ years,Monthly,Home,,Bills (Auto),2800,757,583,598,680,605,Good
dce2dddbe1,500,1986-03-10,Approved,True,400,True,2011-03-07 22:19:43,8,True,13,77.39,500,6,77.39,83712,RebaPHigginbotham@bing.com,123103716,1 year or more,7-12 months,3+ years,Bi-weekly,Mobile,Work,Other,1700,542,617,634,712,592,Bad
18a3de5c4e,600,1969-12-14,Approved,False,829,False,2011-03-08 14:07:38,6,True,13,77.39,500,6,77.39,83605,VickyRWertz@bing.com,124103799,1 year or more,3+ years,1-2 years,Bi-weekly,Mobile,Home,Other,2197,499,509,508,642,570,Bad
4ad60935b0,300,1966-02-28,Approved,False,1100,False,2011-03-08 16:16:23,5,True,10,56.82,300,5,56.82,57445,KevinDChambers@hotmail.com,91407803,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Bills (General),7600,765,601,641,671,627,Bad
854656e5ae,800,1971-04-09,Approved,True,250,False,2011-03-08 16:45:21,7,True,12,84.03,500,6,84.03,84118,ClarenceSBennett@hotmail.com,124001545,1 year or more,3+ years,6 months or less,Semi-monthly,Mobile,Work,Pay off loans / overdrawn acct,1400,555,518,507,615,583,Bad
a03771ac8f,400,1962-07-29,Approved,False,500,True,2011-03-09 02:57:29,4,True,8,86.79,400,4,86.79,57106,KerrieTMederos@yahoo.com,291479987,4-12 months,3+ years,6 months or less,Bi-weekly,Mobile,Home,Bills (General),1640,677,555,583,668,594,Bad
386efbfec9,300,1959-07-27,Approved,False,0,True,2011-03-09 08:50:03,5,True,5,116.34,300,5,116.34,57709,MaryJEaton@gmail.com,91400046,1 year or more,3+ years,3+ years,Monthly,Mobile,,Bills (Auto),1438,290,610,648,693,627,Good
913cc5d28c,300,1958-09-28,Approved,True,100,True,2011-03-09 10:27:06,5,True,5,116.34,300,5,116.34,84039,RichardDDennis@gmail.com,324079555,1 year or more,3+ years,1-2 years,Monthly,Home,,Bills (General),665,670,530,563,670,583,Good
7c87a6e8fb,800,1973-08-18,Approved,True,1100,True,2011-03-09 13:25:15,8,True,13,77.39,500,6,77.39,84005,NormaMWhatley@aol.com,124002971,1 year or more,3+ years,6 months or less,Bi-weekly,Mobile,Work,Bills (General),2400,616,573,565,658,615,Bad
f3fc8fe47c,500,1960-08-26,Approved,False,0,True,2011-03-09 15:45:56,3,True,6,138.48,500,3,138.48,84512,KimSCollins@aol.com,324376711,1 year or more,3+ years,3+ years,Semi-monthly,Mobile,Work,Other,2008,716,556,583,680,621,Good
